query_id,source_id,source_type,source_record_id,query,normalized_query,canonical_query_key,intent,funnel_stage,audience,pillar_id,topic_id,surface,country,language,observed_at,page_url,device,volume,difficulty,impressions,clicks,ctr,avg_position,trend_delta,trend_window,confidence,evidence_use,allowed_public_use,raw_path,notes
dq-0043,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,query-034,keyword research for aeo a guide for winning answer engine traffic in 2026,keyword research for aeo a guide for winning answer engine traffic in 2026,keyword research aeo guide winning answer engine traffic in 2026,measurement,unknown,b2b_gtm_operator,pillar-measurement-learning,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-19-daily-discovery/raw/topic-seed-2026-06-18-daily-plan-topic-seeds.csv,Generated from daily content plan topic candidates. Discovery-only topic seed. Does not validate demand or unlock packet intake. Next action: map_as_h2_in_parent_topic:needs_parent_topic
dq-0044,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,query-035,on-page content formats answer engines actually favor new research,on-page content formats answer engines actually favor new research,on-page content formats answer engines actually favor new research,other,unknown,b2b_gtm_operator,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-19-daily-discovery/raw/topic-seed-2026-06-18-daily-plan-topic-seeds.csv,Generated from daily content plan topic candidates. Discovery-only topic seed. Does not validate demand or unlock packet intake. Next action: map_as_h2_in_parent_topic:needs_parent_topic
dq-0045,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,query-036,the multiplier effect how linkedin ads boosts search content and pipeline,the multiplier effect how linkedin ads boosts search content and pipeline,multiplier effect linkedin ads boosts search content pipeline,other,unknown,b2b_gtm_operator,pillar-linkedin-led-gtm,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-19-daily-discovery/raw/topic-seed-2026-06-18-daily-plan-topic-seeds.csv,Generated from daily content plan topic candidates. Discovery-only topic seed. Does not validate demand or unlock packet intake. Next action: map_as_h2_in_parent_topic:needs_parent_topic
dq-0046,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,query-037,fear of messing up the hidden emotion driving b2b decisions,fear of messing up the hidden emotion driving b2b decisions,fear messing up hidden emotion driving b2b decisions,other,unknown,b2b_gtm_operator,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-19-daily-discovery/raw/topic-seed-2026-06-18-daily-plan-topic-seeds.csv,Generated from daily content plan topic candidates. Discovery-only topic seed. Does not validate demand or unlock packet intake. Next action: map_as_h2_in_parent_topic:needs_parent_topic
dq-0047,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,query-038,the principles of buyability why strong deals stall and what separates the vendors who get chosen,the principles of buyability why strong deals stall and what separates the vendors who get chosen,principles buyability why strong deals stall separates vendors who get chosen,vendor_evaluation,unknown,b2b_gtm_operator,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-19-daily-discovery/raw/topic-seed-2026-06-18-daily-plan-topic-seeds.csv,Generated from daily content plan topic candidates. Discovery-only topic seed. Does not validate demand or unlock packet intake. Next action: map_as_h2_in_parent_topic:needs_parent_topic
dq-0048,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,query-039,how to grow your ai search visibility with linkedin content,how to grow your ai search visibility with linkedin content,grow your ai search visibility linkedin content,how_to,unknown,b2b_gtm_operator,pillar-linkedin-led-gtm,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-19-daily-discovery/raw/topic-seed-2026-06-18-daily-plan-topic-seeds.csv,Generated from daily content plan topic candidates. Discovery-only topic seed. Does not validate demand or unlock packet intake. Next action: map_as_h2_in_parent_topic:needs_parent_topic
dq-0049,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,query-040,how to rank in ai search results expert best practices,how to rank in ai search results expert best practices,rank in ai search results expert practices,how_to,unknown,b2b_gtm_operator,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-19-daily-discovery/raw/topic-seed-2026-06-18-daily-plan-topic-seeds.csv,Generated from daily content plan topic candidates. Discovery-only topic seed. Does not validate demand or unlock packet intake. Next action: map_as_h2_in_parent_topic:needs_parent_topic
dq-0050,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,query-041,6 best ai prospecting tools our picks for 2026,6 best ai prospecting tools our picks for 2026,6 ai prospecting tools our picks 2026,vendor_evaluation,unknown,b2b_gtm_operator,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-19-daily-discovery/raw/topic-seed-2026-06-18-daily-plan-topic-seeds.csv,Generated from daily content plan topic candidates. Discovery-only topic seed. Does not validate demand or unlock packet intake. Next action: map_as_h2_in_parent_topic:needs_parent_topic
dq-0051,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,query-042,sales outreach tools that integrate with your crm our favorite picks for 2026,sales outreach tools that integrate with your crm our favorite picks for 2026,sales outreach tools that integrate your crm our favorite picks 2026,vendor_evaluation,unknown,b2b_gtm_operator,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-19-daily-discovery/raw/topic-seed-2026-06-18-daily-plan-topic-seeds.csv,Generated from daily content plan topic candidates. Discovery-only topic seed. Does not validate demand or unlock packet intake. Next action: map_as_h2_in_parent_topic:needs_parent_topic
dq-0052,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,query-043,future of ai in customer relationship management what s coming next,future of ai in customer relationship management what s coming next,future ai in customer relationship management s coming next,other,unknown,b2b_gtm_operator,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-19-daily-discovery/raw/topic-seed-2026-06-18-daily-plan-topic-seeds.csv,Generated from daily content plan topic candidates. Discovery-only topic seed. Does not validate demand or unlock packet intake. Next action: map_as_h2_in_parent_topic:needs_parent_topic
dq-0053,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,query-044,real ai crm use cases driving revenue growth in 2025,real ai crm use cases driving revenue growth in 2025,real ai crm use cases driving revenue growth in 2025,other,unknown,b2b_gtm_operator,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-19-daily-discovery/raw/topic-seed-2026-06-18-daily-plan-topic-seeds.csv,Generated from daily content plan topic candidates. Discovery-only topic seed. Does not validate demand or unlock packet intake. Next action: map_as_h2_in_parent_topic:needs_parent_topic
dq-0054,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,query-045,5 best ai crms for real estate agents the 2026 roundup,5 best ai crms for real estate agents the 2026 roundup,5 ai crms real estate agents 2026 roundup,vendor_evaluation,unknown,b2b_gtm_operator,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-19-daily-discovery/raw/topic-seed-2026-06-18-daily-plan-topic-seeds.csv,Generated from daily content plan topic candidates. Discovery-only topic seed. Does not validate demand or unlock packet intake. Next action: map_as_h2_in_parent_topic:needs_parent_topic
dq-0055,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,query-046,what is an ai agent a plain-english guide,what is an ai agent a plain-english guide,ai agent plain-english guide,definition,unknown,b2b_gtm_operator,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-19-daily-discovery/raw/topic-seed-2026-06-18-daily-plan-topic-seeds.csv,Generated from daily content plan topic candidates. Discovery-only topic seed. Does not validate demand or unlock packet intake. Next action: map_as_h2_in_parent_topic:needs_parent_topic
dq-0056,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,query-047,10 seo trends i ve seen firsthand in 2026 with data,10 seo trends i ve seen firsthand in 2026 with data,10 seo trends i ve seen firsthand in 2026 data,other,unknown,b2b_gtm_operator,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-19-daily-discovery/raw/topic-seed-2026-06-18-daily-plan-topic-seeds.csv,Generated from daily content plan topic candidates. Discovery-only topic seed. Does not validate demand or unlock packet intake. Next action: map_as_h2_in_parent_topic:needs_parent_topic
dq-0057,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,query-048,why category entry points belong in every ai search strategy,why category entry points belong in every ai search strategy,why category entry points belong in every ai search strategy,other,unknown,b2b_gtm_operator,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-19-daily-discovery/raw/topic-seed-2026-06-18-daily-plan-topic-seeds.csv,Generated from daily content plan topic candidates. Discovery-only topic seed. Does not validate demand or unlock packet intake. Next action: map_as_h2_in_parent_topic:needs_parent_topic
dq-0058,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,query-049,how to prove incremental marketing impact with linkedin s new tools,how to prove incremental marketing impact with linkedin s new tools,prove incremental marketing impact linkedin s new tools,how_to,unknown,b2b_gtm_operator,pillar-linkedin-led-gtm,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-19-daily-discovery/raw/topic-seed-2026-06-18-daily-plan-topic-seeds.csv,Generated from daily content plan topic candidates. Discovery-only topic seed. Does not validate demand or unlock packet intake. Next action: map_as_h2_in_parent_topic:needs_parent_topic
dq-0059,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,query-050,automated seo what it is and how it works in 2026,automated seo what it is and how it works in 2026,automated seo it it works in 2026,other,unknown,b2b_gtm_operator,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-19-daily-discovery/raw/topic-seed-2026-06-18-daily-plan-topic-seeds.csv,Generated from daily content plan topic candidates. Discovery-only topic seed. Does not validate demand or unlock packet intake. Next action: map_as_h2_in_parent_topic:needs_parent_topic
dq-0060,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,query-013,"What is employee-generated content, and how is it different from employee advocacy?",what is employee-generated content and how is it different from employee advocacy,employee-generated content it different employee advocacy,other,unknown,b2b_gtm_operator,pillar-employee-generated-content,topic-egc-definition,manual_topic_seed,US,en,2026-06-19,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-19-daily-discovery/raw/topic-seed-2026-06-19-daily-plan-topic-seeds.csv,Generated from daily content plan topic candidates. Discovery-only topic seed. Does not validate demand or unlock packet intake. Next action: monitor performance and add internal links
dq-0061,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,query-014,How is employee-generated content different from employee advocacy?,how is employee-generated content different from employee advocacy,employee-generated content different employee advocacy,comparison,unknown,b2b_gtm_operator,pillar-employee-generated-content,topic-egc-vs-advocacy,manual_topic_seed,US,en,2026-06-19,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-19-daily-discovery/raw/topic-seed-2026-06-19-daily-plan-topic-seeds.csv,Generated from daily content plan topic candidates. Discovery-only topic seed. Does not validate demand or unlock packet intake. Next action: monitor performance and collect owner revisions before producing posts 2-20
dq-0062,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,query-015,How do you turn employee expertise into useful LinkedIn posts?,how do you turn employee expertise into useful linkedin posts,do you turn employee expertise into useful linkedin posts,how_to,unknown,b2b_gtm_operator,pillar-content-operations,topic-turn-employee-expertise-into-posts,manual_topic_seed,US,en,2026-06-19,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-19-daily-discovery/raw/topic-seed-2026-06-19-daily-plan-topic-seeds.csv,Generated from daily content plan topic candidates. Discovery-only topic seed. Does not validate demand or unlock packet intake. Next action: resolve_packet_intake_gate:source_readiness_needs_sme
dq-0063,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,query-016,What are good examples of employee-generated content in B2B?,what are good examples of employee-generated content in b2b,good examples employee-generated content in b2b,examples,unknown,b2b_gtm_operator,pillar-employee-generated-content,topic-egc-examples,manual_topic_seed,US,en,2026-06-19,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-19-daily-discovery/raw/topic-seed-2026-06-19-daily-plan-topic-seeds.csv,Generated from daily content plan topic candidates. Discovery-only topic seed. Does not validate demand or unlock packet intake. Next action: resolve_packet_intake_gate:source_readiness_partial
dq-0064,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,query-017,How should B2B teams measure employee-generated content beyond impressions?,how should b2b teams measure employee-generated content beyond impressions,b2b teams measure employee-generated content beyond impressions,measurement,unknown,b2b_gtm_operator,pillar-measurement-learning,topic-measure-egc-beyond-impressions,manual_topic_seed,US,en,2026-06-19,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-19-daily-discovery/raw/topic-seed-2026-06-19-daily-plan-topic-seeds.csv,Generated from daily content plan topic candidates. Discovery-only topic seed. Does not validate demand or unlock packet intake. Next action: resolve_packet_intake_gate:source_readiness_needs_metric_sources
dq-0065,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,query-018,"What can B2B teams learn from Clay, Lovable, and GitLab's public content loops?",what can b2b teams learn from clay lovable and gitlab s public content loops,can b2b teams learn clay lovable gitlab s public content loops,case_study,unknown,b2b_gtm_operator,pillar-examples-case-studies,topic-clay-lovable-gitlab,manual_topic_seed,US,en,2026-06-19,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-19-daily-discovery/raw/topic-seed-2026-06-19-daily-plan-topic-seeds.csv,Generated from daily content plan topic candidates. Discovery-only topic seed. Does not validate demand or unlock packet intake. Next action: resolve_packet_intake_gate:source_readiness_partial
dq-0066,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,query-019,How should B2B sales teams build LinkedIn content infrastructure?,how should b2b sales teams build linkedin content infrastructure,b2b sales teams build linkedin content infrastructure,how_to,unknown,b2b_gtm_operator,pillar-linkedin-led-gtm,topic-linkedin-content-infrastructure,manual_topic_seed,US,en,2026-06-19,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-19-daily-discovery/raw/topic-seed-2026-06-19-daily-plan-topic-seeds.csv,Generated from daily content plan topic candidates. Discovery-only topic seed. Does not validate demand or unlock packet intake. Next action: resolve_packet_intake_gate:source_readiness_needs_source_refresh
dq-0067,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,trend-039,sales outreach tools that integrate with your crm our favorite picks for 2026,sales outreach tools that integrate with your crm our favorite picks for 2026,sales outreach tools that integrate your crm our favorite picks 2026,vendor_evaluation,unknown,b2b_gtm_operator,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-19-daily-discovery/raw/topic-seed-2026-06-19-daily-plan-topic-seeds.csv,"Generated from daily content plan topic candidates. Discovery-only topic seed. Does not validate demand or unlock packet intake. Next action: resolve_packet_intake_gate:missing_topic_id,missing_pillar_id,source_readiness_unknown"
dq-0068,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,trend-040,future of ai in customer relationship management what s coming next,future of ai in customer relationship management what s coming next,future ai in customer relationship management s coming next,other,unknown,b2b_gtm_operator,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-19-daily-discovery/raw/topic-seed-2026-06-19-daily-plan-topic-seeds.csv,"Generated from daily content plan topic candidates. Discovery-only topic seed. Does not validate demand or unlock packet intake. Next action: resolve_packet_intake_gate:missing_topic_id,missing_pillar_id,source_readiness_unknown"
dq-0069,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,trend-041,real ai crm use cases driving revenue growth in 2025,real ai crm use cases driving revenue growth in 2025,real ai crm use cases driving revenue growth in 2025,other,unknown,b2b_gtm_operator,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-19-daily-discovery/raw/topic-seed-2026-06-19-daily-plan-topic-seeds.csv,"Generated from daily content plan topic candidates. Discovery-only topic seed. Does not validate demand or unlock packet intake. Next action: resolve_packet_intake_gate:missing_topic_id,missing_pillar_id,source_readiness_unknown"
dq-0070,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,trend-042,5 best ai crms for real estate agents the 2026 roundup,5 best ai crms for real estate agents the 2026 roundup,5 ai crms real estate agents 2026 roundup,vendor_evaluation,unknown,b2b_gtm_operator,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-19-daily-discovery/raw/topic-seed-2026-06-19-daily-plan-topic-seeds.csv,"Generated from daily content plan topic candidates. Discovery-only topic seed. Does not validate demand or unlock packet intake. Next action: resolve_packet_intake_gate:missing_topic_id,missing_pillar_id,source_readiness_unknown"
dq-0071,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,trend-043,what is an ai agent a plain-english guide,what is an ai agent a plain-english guide,ai agent plain-english guide,definition,unknown,b2b_gtm_operator,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-19-daily-discovery/raw/topic-seed-2026-06-19-daily-plan-topic-seeds.csv,"Generated from daily content plan topic candidates. Discovery-only topic seed. Does not validate demand or unlock packet intake. Next action: resolve_packet_intake_gate:missing_topic_id,missing_pillar_id,source_readiness_unknown"
dq-0072,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,trend-044,10 seo trends i ve seen firsthand in 2026 with data,10 seo trends i ve seen firsthand in 2026 with data,10 seo trends i ve seen firsthand in 2026 data,other,unknown,b2b_gtm_operator,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-19-daily-discovery/raw/topic-seed-2026-06-19-daily-plan-topic-seeds.csv,"Generated from daily content plan topic candidates. Discovery-only topic seed. Does not validate demand or unlock packet intake. Next action: resolve_packet_intake_gate:missing_topic_id,missing_pillar_id,source_readiness_unknown"
dq-0073,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,trend-045,why category entry points belong in every ai search strategy,why category entry points belong in every ai search strategy,why category entry points belong in every ai search strategy,other,unknown,b2b_gtm_operator,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-19-daily-discovery/raw/topic-seed-2026-06-19-daily-plan-topic-seeds.csv,"Generated from daily content plan topic candidates. Discovery-only topic seed. Does not validate demand or unlock packet intake. Next action: resolve_packet_intake_gate:missing_topic_id,missing_pillar_id,source_readiness_unknown"
dq-0074,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,trend-046,how to prove incremental marketing impact with linkedin s new tools,how to prove incremental marketing impact with linkedin s new tools,prove incremental marketing impact linkedin s new tools,how_to,unknown,b2b_gtm_operator,pillar-linkedin-led-gtm,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-19-daily-discovery/raw/topic-seed-2026-06-19-daily-plan-topic-seeds.csv,"Generated from daily content plan topic candidates. Discovery-only topic seed. Does not validate demand or unlock packet intake. Next action: resolve_packet_intake_gate:missing_topic_id,missing_pillar_id,source_readiness_unknown"
dq-0075,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,trend-047,automated seo what it is and how it works in 2026,automated seo what it is and how it works in 2026,automated seo it it works in 2026,other,unknown,b2b_gtm_operator,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-19-daily-discovery/raw/topic-seed-2026-06-19-daily-plan-topic-seeds.csv,Generated from daily content plan topic candidates. Discovery-only topic seed. Does not validate demand or unlock packet intake. Next action: resolve_source_sme_example_or_pov_gap_before_packet
dq-0076,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,query-020,How should teams review employee-generated content without making it generic?,how should teams review employee-generated content without making it generic,teams review employee-generated content without making it generic,how_to,unknown,b2b_gtm_operator,pillar-content-operations,topic-content-review-without-killing-voice,manual_topic_seed,US,en,2026-06-19,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-19-daily-discovery/raw/topic-seed-2026-06-19-daily-plan-topic-seeds.csv,Generated from daily content plan topic candidates. Discovery-only topic seed. Does not validate demand or unlock packet intake. Next action: turn into checklist section first
dq-0077,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,query-022,Should every employee post on LinkedIn?,should every employee post on linkedin,every employee post linkedin,objection,unknown,b2b_gtm_operator,pillar-employee-generated-content,topic-should-every-employee-post,manual_topic_seed,US,en,2026-06-19,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-19-daily-discovery/raw/topic-seed-2026-06-19-daily-plan-topic-seeds.csv,Generated from daily content plan topic candidates. Discovery-only topic seed. Does not validate demand or unlock packet intake. Next action: keep as FAQ until evidence improves
dq-0078,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,query-021,9 ways to improve seo rankings and traffic,9 ways to improve seo rankings and traffic,9 ways improve seo rankings traffic,measurement,unknown,b2b_gtm_operator,pillar-measurement-learning,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-19-daily-discovery/raw/topic-seed-2026-06-19-daily-plan-topic-seeds.csv,Generated from daily content plan topic candidates. Discovery-only topic seed. Does not validate demand or unlock packet intake. Next action: map_as_h2_in_parent_topic:needs_parent_topic
dq-0079,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,query-023,a new guide how to prove the value of b2b marketing,a new guide how to prove the value of b2b marketing,new guide prove value b2b marketing,how_to,unknown,b2b_gtm_operator,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-19-daily-discovery/raw/topic-seed-2026-06-19-daily-plan-topic-seeds.csv,Generated from daily content plan topic candidates. Discovery-only topic seed. Does not validate demand or unlock packet intake. Next action: map_as_h2_in_parent_topic:needs_parent_topic
dq-0080,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,query-024,the ai perception-reality gap,the ai perception-reality gap,ai perception-reality gap,other,unknown,b2b_gtm_operator,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-19-daily-discovery/raw/topic-seed-2026-06-19-daily-plan-topic-seeds.csv,Generated from daily content plan topic candidates. Discovery-only topic seed. Does not validate demand or unlock packet intake. Next action: map_as_h2_in_parent_topic:needs_parent_topic
dq-0081,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,query-025,How do answer engines decide which B2B content to cite?,how do answer engines decide which b2b content to cite,do answer engines decide which b2b content cite,aeo_strategy,unknown,b2b_gtm_operator,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-19-daily-discovery/raw/topic-seed-2026-06-19-daily-plan-topic-seeds.csv,Generated from daily content plan topic candidates. Discovery-only topic seed. Does not validate demand or unlock packet intake. Next action: map_as_h2_in_parent_topic:needs_parent_topic
dq-0082,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,query-026,introducing search generative ai performance reports in search console,introducing search generative ai performance reports in search console,introducing search generative ai performance reports in search console,other,unknown,b2b_gtm_operator,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-19-daily-discovery/raw/topic-seed-2026-06-19-daily-plan-topic-seeds.csv,Generated from daily content plan topic candidates. Discovery-only topic seed. Does not validate demand or unlock packet intake. Next action: map_as_h2_in_parent_topic:needs_parent_topic
dq-0083,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,query-027,a new resource for optimizing for generative ai in google search,a new resource for optimizing for generative ai in google search,new resource optimizing generative ai in google search,other,unknown,b2b_gtm_operator,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-19-daily-discovery/raw/topic-seed-2026-06-19-daily-plan-topic-seeds.csv,Generated from daily content plan topic candidates. Discovery-only topic seed. Does not validate demand or unlock packet intake. Next action: map_as_h2_in_parent_topic:needs_parent_topic
dq-0084,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,query-028,11 ways to automate seo with agent a,11 ways to automate seo with agent a,11 ways automate seo agent,other,unknown,b2b_gtm_operator,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-19-daily-discovery/raw/topic-seed-2026-06-19-daily-plan-topic-seeds.csv,Generated from daily content plan topic candidates. Discovery-only topic seed. Does not validate demand or unlock packet intake. Next action: map_as_h2_in_parent_topic:needs_parent_topic
dq-0085,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,query-029,how i use my ai marketing assistant after 200 hours,how i use my ai marketing assistant after 200 hours,i use my ai marketing assistant after 200 hours,other,unknown,b2b_gtm_operator,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-19-daily-discovery/raw/topic-seed-2026-06-19-daily-plan-topic-seeds.csv,Generated from daily content plan topic candidates. Discovery-only topic seed. Does not validate demand or unlock packet intake. Next action: map_as_h2_in_parent_topic:needs_parent_topic
